Index_adipose,Record_adipose,Symbol,Description_adipose,Location_adipose,Mean_adipose,Peak -logP_adipose,Peak Location_adipose,Effect Size_adipose,Gene_Chr_adipose,Gene_Pos_Str_adipose,Peak_Chr_adipose,Peak_Pos_Str_adipose,Gene_Pos_adipose,Peak_Pos_adipose,Distance_Mb_adipose,is_cis_adipose,cis_trans_adipose,is_pseudogene_adipose,is_uncharacterized_adipose,is_loc_adipose,trans_flag_adipose,flag_artifact_adipose,norm_logp_adipose,norm_es_adipose,biol_score_adipose,tier_adipose,tissue_adipose,genomic_context_adipose,Index_liver,Record_liver,Description_liver,Location_liver,Mean_liver,Peak -logP_liver,Peak Location_liver,Effect Size_liver,Gene_Chr_liver,Gene_Pos_Str_liver,Peak_Chr_liver,Peak_Pos_Str_liver,Gene_Pos_liver,Peak_Pos_liver,Distance_Mb_liver,is_cis_liver,cis_trans_liver,is_pseudogene_liver,is_uncharacterized_liver,is_loc_liver,trans_flag_liver,flag_artifact_liver,norm_logp_liver,norm_es_liver,biol_score_liver,tier_liver,tissue_liver,genomic_context_liver,_merge,in_adipose,in_liver,in_both,shared_peak,same_direction,peak_distance_mb,pleiotropy_class,tissue_specificity_index,conservation_score,master_score
,,Gsta3,,,,,,,,,,,,,,,,,,,,,,,,,,,6477.0,ENSRNOG00000056847,glutathione S-transferase alpha 3,Chr9: 23.658573,9.482,23.2,Chr9: 23.638823,0.875,Chr9,23.658573,Chr9,23.638823,23.658573,23.638823,0.0197500000000019,True,cis,False,False,False,cis,False,0.0205655526992287,0.106386999244142,0.3444333931801798,Tier_2_Validate,Liver,promoter,right_only,False,True,False,False,False,,tissue_specific,,,23.77733572720719
3570.0,ENSRNOG00000005195,Cst3,cystatin C,Chr3: 136.340795,13.127,48.2,Chr3: 136.490118,-0.469,Chr3,136.340795,Chr3,136.490118,136.340795,136.490118,0.1493229999999812,True,cis,False,False,False,cis,False,0.1887550200803213,0.0808801665179898,0.3943723153094088,Tier_2_Validate,Adipose,proximal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,True,False,False,False,False,,tissue_specific,,,23.77489261237635
4939.0,ENSRNOG00000026323,Eqtn,equatorin,Chr5: 109.762047,6.962,51.7,Chr5: 109.530252,0.389,Chr5,109.762047,Chr5,109.530252,109.762047,109.530252,0.2317949999999911,True,cis,False,False,False,cis,False,0.2121820615796519,0.0570918822479928,0.3942458803396756,Tier_2_Validate,Adipose,proximal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,True,False,False,False,False,,tissue_specific,,,23.769835213587022
24279.0,ENSRNOG00000022329,Or6k8,olfactory receptor family 6 subfamily K member 8,Chr13: 86.180578,1.257,36.0,Chr13: 86.622151,0.74,Chr13,86.180578,Chr13,86.622151,86.180578,86.622151,0.4415730000000053,True,cis,False,False,False,cis,False,0.107095046854083,0.1614629794826048,0.3939953092178407,Tier_2_Validate,Adipose,proximal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,True,False,False,False,False,,tissue_specific,,,23.75981236871363
,,Phospho1,,,,,,,,,,,,,,,,,,,,,,,,,,,25128.0,ENSRNOG00000005569,phosphoethanolamine/phosphocholine phosphatase 1,Chr10: 80.762061,6.501,50.2,Chr10: 80.874886,0.706,Chr10,80.762061,Chr10,80.874886,80.762061,80.874886,0.1128250000000008,True,cis,False,False,False,cis,False,0.1940874035989717,0.0744520030234315,0.3939887923178411,Tier_2_Validate,Liver,proximal,right_only,False,True,False,False,False,,tissue_specific,,,23.759551692713643
,,Fam228b,,,,,,,,,,,,,,,,,,,,,,,,,,,5231.0,ENSRNOG00000049615,"family with sequence similarity 228, member B",Chr6: 27.786577,3.038,24.6,Chr6: 27.798162,0.816,Chr6,27.786577,Chr6,27.798162,27.786577,27.798162,0.0115850000000001,True,cis,False,False,False,cis,False,0.0295629820051414,0.0952380952380952,0.3436803770351328,Tier_2_Validate,Liver,promoter,right_only,False,True,False,False,False,,tissue_specific,,,23.747215081405315
,,Coch,,,,,,,,,,,,,,,,,,,,,,,,,,,3220.0,ENSRNOG00000005286,cochlin,Chr6: 69.031138,4.822,39.3,Chr6: 69.282694,1.062,Chr6,69.031138,Chr6,69.282694,69.031138,69.282694,0.2515560000000079,True,cis,False,False,False,cis,False,0.1240359897172236,0.1417233560090703,0.3930157710042028,Tier_2_Validate,Liver,proximal,right_only,False,True,False,False,False,,tissue_specific,,,23.720630840168113
340.0,UNCHAR_Adat2,Adat2,"adenosine deaminase, tRNA-specific 2",Chr1: 7.954519,6.883,47.4,Chr1: 7.181875,0.472,Chr1,7.954519,Chr1,7.181875,7.954519,7.181875,0.7726440000000006,True,cis,False,False,False,cis,False,0.1834002677376171,0.0817722271781147,0.3928103732205061,Tier_2_Validate,Adipose,proximal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,True,False,False,False,False,,tissue_specific,,,23.712414928820245
6495.0,ENSRNOG00000049771,Gstt1,glutathione S-transferase theta 1,Chr20: 12.856612,9.217,44.9,Chr20: 13.278239,-0.528,Chr20,12.856612,Chr20,13.278239,12.856612,13.278239,0.4216269999999991,True,cis,False,False,False,cis,False,0.1666666666666666,0.0984240261671127,0.3927817424918227,Tier_2_Validate,Adipose,proximal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,True,False,False,False,False,,tissue_specific,,,23.711269699672908
,,Shisa3,,,,,,,,,,,,,,,,,,,,,,,,,,,28405.0,ENSRNOG00000025670,shisa family member 3,Chr14: 40.568243,4.579,23.9,Chr14: 40.562917,-0.822,Chr14,40.568243,Chr14,40.562917,40.568243,40.562917,0.0053260000000037,True,cis,False,False,False,cis,False,0.025064267352185,0.0963718820861678,0.3425026523034235,Tier_2_Validate,Liver,promoter,right_only,False,True,False,False,False,,tissue_specific,,,23.70010609213694
12846.0,UNCHAR_LOC108352547,LOC108352547,uncharacterized LOC108352547,Chr13: 56.747096,2.015,62.4,Chr13: 56.452309,-1.088,Chr13,56.747096,Chr13,56.452309,56.747096,56.452309,0.2947869999999994,True,cis,False,True,True,cis,False,0.2838018741633199,0.2649420160570919,0.3920603615771441,Tier_2_Validate,Adipose,proximal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,True,False,False,False,False,,tissue_specific,,,23.682414463085763
,,Cd8a,,,,,,,,,,,,,,,,,,,,,,,,,,,2458.0,ENSRNOG00000007178,CD8 subunit alpha,Chr4: 103.365803,5.029,40.3,Chr4: 104.212440,1.012,Chr4,103.365803,Chr4,104.21244,103.365803,104.21244,0.8466370000000012,True,cis,False,False,False,cis,False,0.1304627249357326,0.1322751322751322,0.3919582500238027,Tier_2_Validate,Liver,proximal,right_only,False,True,False,False,False,,tissue_specific,,,23.67833000095211
,,Slc29a4,,,,,,,,,,,,,,,,,,,,,,,,,,,28686.0,ENSRNOG00000001115,solute carrier family 29 member 4,Chr12: 11.884659,4.174,31.5,Chr12: 12.536759,1.309,Chr12,11.884659,Chr12,12.536759,11.884659,12.536759,0.6521000000000008,True,cis,False,False,False,cis,False,0.0739074550128534,0.188397581254724,0.3918067626936521,Tier_2_Validate,Liver,proximal,right_only,False,True,False,False,False,,tissue_specific,,,23.672270507746084
22435.0,ENSRNOG00000029977,Nat2,N-acetyltransferase 2,Chr16: 22.217849,8.035,33.0,Chr16: 22.210721,-0.306,Chr16,22.217849,Chr16,22.210721,22.217849,22.210721,0.0071280000000015,True,cis,False,False,False,cis,False,0.0870147255689424,0.0324115373178709,0.3417991920103846,Tier_2_Validate,Adipose,promoter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,True,False,False,False,False,,tissue_specific,,,23.671967680415385
31969.0,ENSRNOG00000027564,Tsga10ip,testis specific 10 interacting protein,Chr1: 202.714667,2.291,32.1,Chr1: 203.024851,-0.805,Chr1,202.714667,Chr1,203.024851,202.714667,203.024851,0.3101840000000209,True,cis,False,False,False,cis,False,0.0809906291834002,0.1807909604519774,0.3916235563723822,Tier_2_Validate,Adipose,proximal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,True,False,False,False,False,,tissue_specific,,,23.664942254895287
,,Mag,,,,,,,,,,,,,,,,,,,,,,,,,,,20977.0,ENSRNOG00000021023,myelin-associated glycoprotein,Chr1: 86.163725,0.912,42.7,Chr1: 86.021287,-0.92,Chr1,86.163725,Chr1,86.021287,86.163725,86.021287,0.1424379999999985,True,cis,False,False,False,cis,False,0.1458868894601542,0.1148904006046863,0.3912720515226942,Tier_2_Validate,Liver,proximal,right_only,False,True,False,False,False,,tissue_specific,,,23.65088206090777
27786.0,ENSRNOG00000040052,RT1-M6-2,"RT1 class I, locus M6, gene 2",Chr20: 1.583266,5.351,29.9,Chr20: 1.568617,-0.368,Chr20,1.583266,Chr20,1.568617,1.583266,1.568617,0.0146490000000001,True,cis,False,False,False,cis,False,0.0662650602409638,0.0508474576271186,0.3409893812538289,Tier_2_Validate,Adipose,promoter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,True,False,False,False,False,,tissue_specific,,,23.639575250153158
,,LOC120100033,,,,,,,,,,,,,,,,,,,,,,,,,,,17849.0,UNCHAR_LOC120100033,uncharacterized LOC120100033,Chr1: 238.501942,5.834,46.9,Chr1: 238.452893,1.524,Chr1,238.501942,Chr1,238.452893,238.501942,238.452893,0.0490490000000249,True,cis,False,True,True,cis,False,0.172879177377892,0.2290249433106576,0.3406664422409923,Tier_2_Validate,Liver,promoter,right_only,False,True,False,False,False,,tissue_specific,,,23.626657689639693
9613.0,UNCHAR_LOC102549403,LOC102549403,uncharacterized LOC102549403,Chr7: 50.423294,3.339,44.7,Chr7: 50.445816,-0.992,Chr7,50.423294,Chr7,50.445816,50.423294,50.445816,0.0225220000000021,True,cis,False,True,True,cis,False,0.1653279785809906,0.2363960749330954,0.3406034187299301,Tier_2_Validate,Adipose,promoter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,True,False,False,False,False,,tissue_specific,,,23.624136749197206
21143.0,ENSRNOG00000018297,Marveld2,MARVEL domain containing 2,Chr2: 31.764149,3.467,38.1,Chr2: 31.925135,-0.66,Chr2,31.764149,Chr2,31.925135,31.764149,31.925135,0.1609860000000011,True,cis,False,False,False,cis,False,0.1211512717536814,0.1376746952126078,0.3905890884382011,Tier_2_Validate,Adipose,proximal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,True,False,False,False,False,,tissue_specific,,,23.623563537528042
,,Ccdc175,,,,,,,,,,,,,,,,,,,,,,,,,,,2199.0,ENSRNOG00000004774,coiled-coil domain containing 175,Chr6: 90.745014,5.774,30.7,Chr6: 90.719996,-0.56,Chr6,90.745014,Chr6,90.719996,90.745014,90.719996,0.0250180000000028,True,cis,False,False,False,cis,False,0.0687660668380462,0.0468631897203325,0.3404702397954326,Tier_2_Validate,Liver,promoter,right_only,False,True,False,False,False,,tissue_specific,,,23.618809591817303
22437.0,ENSRNOG00000056962_1,Nat8,N-acetyltransferase 8B,Chr4: 118.284670,2.667,37.2,Chr4: 118.133979,-0.677,Chr4,118.28467,Chr4,118.133979,118.28467,118.133979,0.150691000000009,True,cis,False,False,False,cis,False,0.1151271753681392,0.1427297056199821,0.3902499083458425,Tier_2_Validate,Adipose,proximal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,True,False,False,False,False,,tissue_specific,,,23.6099963338337
19280.0,UNCHAR_LOC120102311,LOC120102311,uncharacterized LOC120102311,Chr4: 105.288959,4.79,58.1,Chr4: 105.344429,-0.683,Chr4,105.288959,Chr4,105.344429,105.288959,105.344429,0.0554699999999996,True,cis,False,True,True,cis,False,0.2550200803212851,0.1445138269402319,0.339836867541531,Tier_2_Validate,Adipose,promoter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,True,False,False,False,False,,tissue_specific,,,23.59347470166124
33511.0,ENSRNOG00000026874,Zfp956,zinc finger protein 956,Chr4: 76.943238,6.928,28.4,Chr4: 77.017778,-0.387,Chr4,76.943238,Chr4,77.017778,76.943238,77.017778,0.0745400000000131,True,cis,False,False,False,cis,False,0.0562248995983935,0.0564971751412429,0.3394527261588728,Tier_2_Validate,Adipose,promoter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,True,False,False,False,False,,tissue_specific,,,23.57810904635491
,,Ten1,,,,,,,,,,,,,,,,,,,,,,,,,,,30285.0,ENSRNOG00000060307,TEN1 subunit of CST complex,Chr10: 101.431327,6.697,24.5,Chr10: 101.458721,-0.748,Chr10,101.431327,Chr10,101.458721,101.431327,101.458721,0.027394000000001,True,cis,False,False,False,cis,False,0.0289203084832904,0.0823885109599395,0.3389580868051305,Tier_2_Validate,Liver,promoter,right_only,False,True,False,False,False,,tissue_specific,,,23.55832347220522
,,Prr15,,,,,,,,,,,,,,,,,,,,,,,,,,,25935.0,ENSRNOG00000009564,proline rich 15,Chr4: 83.432001,4.48,24.0,Chr4: 83.371802,0.763,Chr4,83.432001,Chr4,83.371802,83.432001,83.371802,0.0601989999999972,True,cis,False,False,False,cis,False,0.0257069408740359,0.0852229780801209,0.3388254716339549,Tier_2_Validate,Liver,promoter,right_only,False,True,False,False,False,,tissue_specific,,,23.553018865358197
20847.0,ENSRNOG00000000855,Lst1,leukocyte specific transcript 1,Chr20: 3.634679,4.403,21.9,Chr20: 3.601132,0.517,Chr20,3.634679,Chr20,3.601132,3.634679,3.601132,0.0335469999999999,True,cis,False,False,False,cis,False,0.0127175368139223,0.0951531370799881,0.3377547358628686,Tier_2_Validate,Adipose,promoter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,True,False,False,False,False,,tissue_specific,,,23.510189434514743
5171.0,ENSRNOG00000021693,Fam149a,"family with sequence similarity 149, member A",Chr16: 46.855376,8.533,48.8,Chr16: 46.596353,-0.39,Chr16,46.855376,Chr16,46.596353,46.855376,46.596353,0.2590229999999991,True,cis,False,False,False,cis,False,0.1927710843373493,0.0573892358013678,0.387556112048551,Tier_2_Validate,Adipose,proximal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,True,False,False,False,False,,tissue_specific,,,23.50224448194204
21859.0,ENSRNOG00000086807,Mmp24os,MMP24 opposite strand,Chr3: 144.324448,9.682,49.4,Chr3: 144.547298,0.372,Chr3,144.324448,Chr3,144.547298,144.324448,144.547298,0.2228500000000224,True,cis,False,False,False,cis,False,0.1967871485943775,0.0520368718406184,0.3870884071522485,Tier_2_Validate,Adipose,proximal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,True,False,False,False,False,,tissue_specific,,,23.48353628608994
,,Mtmr7,,,,,,,,,,,,,,,,,,,,,,,,,,,22189.0,ENSRNOG00000011420,myotubularin related protein 7,Chr16: 51.641266,7.372,25.7,Chr16: 51.585652,-0.668,Chr16,51.641266,Chr16,51.585652,51.641266,51.585652,0.0556139999999985,True,cis,False,False,False,cis,False,0.0366323907455012,0.0672713529856387,0.336366310305899,Tier_2_Validate,Liver,promoter,right_only,False,True,False,False,False,,tissue_specific,,,23.45465241223596
1904.0,ENSRNOG00000001173,Cabp1,calcium binding protein 1,Chr12: 41.385233,4.165,36.5,Chr12: 40.946310,0.655,Chr12,41.385233,Chr12,40.94631,41.385233,40.94631,0.4389230000000026,True,cis,False,False,False,cis,False,0.110441767068273,0.136187927445733,0.386320393079902,Tier_2_Validate,Adipose,proximal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,True,False,False,False,False,,tissue_specific,,,23.452815723196082
,,Ffar4,,,,,,,,,,,,,,,,,,,,,,,,,,,5459.0,ENSRNOG00000021763,free fatty acid receptor 4,Chr1: 235.873575,2.026,23.0,Chr1: 235.806772,0.756,Chr1,235.873575,Chr1,235.806772,235.873575,235.806772,0.066802999999993,True,cis,False,False,False,cis,False,0.0192802056555269,0.0839002267573696,0.3361131513445138,Tier_2_Validate,Liver,promoter,right_only,False,True,False,False,False,,tissue_specific,,,23.444526053780553
10942.0,ENSRNOG00000074084,LOC102555661,uncharacterized LOC102555661,Chr3: 139.325803,1.607,60.0,Chr3: 138.848480,1.081,Chr3,139.325803,Chr3,138.84848,139.325803,138.84848,0.4773230000000126,True,cis,False,True,True,cis,False,0.2677376171352075,0.2628605411834671,0.385709355411536,Tier_2_Validate,Adipose,proximal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,True,False,False,False,False,,tissue_specific,,,23.428374216461442
,,Dcn,,,,,,,,,,,,,,,,,,,,,,,,,,,3925.0,ENSRNOG00000004554,decorin,Chr7: 32.281251,7.006,25.7,Chr7: 32.247877,-0.658,Chr7,32.281251,Chr7,32.247877,32.281251,32.247877,0.0333739999999949,True,cis,False,False,False,cis,False,0.0366323907455012,0.0653817082388511,0.3357049346445233,Tier_2_Validate,Liver,promoter,right_only,False,True,False,False,False,,tissue_specific,,,23.428197385780933
,,LOC690319,,,,,,,,,,,,,,,,,,,,,,,,,,,20573.0,UNCHAR_LOC690319,uncharacterized LOC690319,Chr6: 122.858813,1.566,68.4,Chr6: 123.067730,1.469,Chr6,122.858813,Chr6,123.06773,122.858813,123.06773,0.2089169999999995,True,cis,False,True,True,cis,False,0.3110539845758355,0.2186318972033258,0.3853900586227065,Tier_2_Validate,Liver,proximal,right_only,False,True,False,False,False,,tissue_specific,,,23.415602344908258
3243.0,ENSRNOG00000043150_2,Col20a1,collagen type XX alpha 1 chain,Chr3: 168.102474,7.515,24.2,Chr3: 168.114441,-0.442,Chr3,168.102474,Chr3,168.114441,168.102474,168.114441,0.0119669999999985,True,cis,False,False,False,cis,False,0.0281124497991967,0.0728516205768659,0.3353374246316219,Tier_2_Validate,Adipose,promoter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,True,False,False,False,False,,tissue_specific,,,23.413496985264878
2520.0,ENSRNOG00000018557,Cdh22,cadherin 22,Chr3: 153.950631,3.757,21.0,Chr3: 153.986705,-0.506,Chr3,153.950631,Chr3,153.986705,153.950631,153.986705,0.0360740000000134,True,cis,False,False,False,cis,False,0.0066934404283801,0.0918822479928635,0.3345014909474353,Tier_2_Validate,Adipose,promoter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,True,False,False,False,False,,tissue_specific,,,23.38005963789741
1394.0,ENSRNOG00000061346,B3glct,beta 3-glucosyltransferase,Chr12: 5.346806,8.748,48.2,Chr12: 5.017960,0.374,Chr12,5.346806,Chr12,5.01796,5.346806,5.01796,0.3288459999999995,True,cis,False,False,False,cis,False,0.1887550200803213,0.0526315789473684,0.3844853096596914,Tier_2_Validate,Adipose,proximal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,True,False,False,False,False,,tissue_specific,,,23.379412386387656
,,Mrps35,,,,,,,,,,,,,,,,,,,,,,,,,,,22069.0,ENSRNOG00000001842,mitochondrial ribosomal protein S35,Chr4: 179.958066,9.659,29.6,Chr4: 179.868683,-0.503,Chr4,179.958066,Chr4,179.868683,179.958066,179.868683,0.0893829999999979,True,cis,False,False,False,cis,False,0.0616966580976863,0.0360922146636432,0.3342261054664653,Tier_2_Validate,Liver,promoter,right_only,False,True,False,False,False,,tissue_specific,,,23.369044218658612
,,Acsm5,,,,,,,,,,,,,,,,,,,,,,,,,,,229.0,ENSRNOG00000031211,acyl-CoA synthetase medium-chain family member 5,Chr1: 173.870872,11.034,58.7,Chr1: 172.059761,1.398,Chr1,173.870872,Chr1,172.059761,173.870872,172.059761,1.8111109999999824,True,cis,False,False,False,cis,False,0.2487146529562982,0.2052154195011337,0.4588755253601011,Tier_2_Validate,Liver,distal_cis,right_only,False,True,False,False,False,,tissue_specific,,,23.355021014404045
5892.0,UNCHAR_Gas2,Gas2,growth arrest-specific 2,Chr1: 101.452360,5.193,38.2,Chr1: 101.230005,0.59,Chr1,101.45236,Chr1,101.230005,101.45236,101.230005,0.2223549999999932,True,cis,False,False,False,cis,False,0.1218206157965194,0.1168599464763603,0.3835381967955079,Tier_2_Validate,Adipose,proximal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,True,False,False,False,False,,tissue_specific,,,23.341527871820315
28862.0,ENSRNOG00000006119,Slc7a15,"solute carrier family 7 (cationic amino acid transporter, y+ system), member 15",Chr6: 31.415230,8.966,22.3,Chr6: 31.417411,0.467,Chr6,31.41523,Chr6,31.417411,31.41523,31.417411,0.0021810000000002,True,cis,False,False,False,cis,False,0.0153949129852744,0.0802854594112399,0.33348813033878,Tier_2_Validate,Adipose,promoter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,True,False,False,False,False,,tissue_specific,,,23.339525213551198
10553.0,UNCHAR_LOC102553770,LOC102553770,uncharacterized LOC102553770,Chr2: 31.068284,1.32,51.1,Chr2: 31.931397,-1.258,Chr2,31.068284,Chr2,31.931397,31.068284,31.931397,0.863113000000002,True,cis,False,True,True,cis,False,0.2081659973226238,0.3154921201308355,0.3832803411087108,Tier_2_Validate,Adipose,proximal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,True,False,False,False,False,,tissue_specific,,,23.33121364434843
6478.0,ENSRNOG00000030449,Gsta4,glutathione S-transferase alpha 4,Chr8: 79.066966,8.338,27.5,Chr8: 79.039328,-0.346,Chr8,79.066966,Chr8,79.039328,79.066966,79.039328,0.027637999999996,True,cis,False,False,False,cis,False,0.0502008032128514,0.0443056794528694,0.3330772689330023,Tier_2_Validate,Adipose,promoter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,True,False,False,False,False,,tissue_specific,,,23.323090757320095
,,Ifitm3,,,,,,,,,,,,,,,,,,,,,,,,,,,7173.0,ENSRNOG00000015078,interferon induced transmembrane protein 3,Chr1: 196.112134,10.268,24.0,Chr1: 196.097163,-0.675,Chr1,196.112134,Chr1,196.097163,196.112134,196.097163,0.0149710000000027,True,cis,False,False,False,cis,False,0.0257069408740359,0.06859410430839,0.3330053658138491,Tier_2_Validate,Liver,promoter,right_only,False,True,False,False,False,,tissue_specific,,,23.320214632553963
466.0,ENSRNOG00000012315,Agmat,agmatinase,Chr5: 154.043664,2.637,31.6,Chr5: 154.500033,0.733,Chr5,154.043664,Chr5,154.500033,154.043664,154.500033,0.4563689999999951,True,cis,False,False,False,cis,False,0.0776439089692101,0.1593815046089801,0.3829588947523665,Tier_2_Validate,Adipose,proximal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,True,False,False,False,False,,tissue_specific,,,23.31835579009466
22608.0,ENSRNOG00000012757,Nek3,NIMA-related kinase 3,Chr16: 69.867019,6.38,29.2,Chr16: 69.905227,0.306,Chr16,69.867019,Chr16,69.905227,69.867019,69.905227,0.0382079999999973,True,cis,False,False,False,cis,False,0.0615796519410977,0.0324115373178709,0.332896916240639,Tier_2_Validate,Adipose,promoter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,True,False,False,False,False,,tissue_specific,,,23.315876649625558
21248.0,ENSRNOG00000032813,Mdc1,mediator of DNA damage checkpoint 1,Chr20: 2.912393,7.957,45.6,Chr20: 2.611182,-0.417,Chr20,2.912393,Chr20,2.611182,2.912393,2.611182,0.3012109999999999,True,cis,False,False,False,cis,False,0.1713520749665328,0.0654177817424918,0.3828694498481586,Tier_2_Validate,Adipose,proximal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,True,False,False,False,False,,tissue_specific,,,23.314777993926345
25311.0,ENSRNOG00000019018,Plat,"plasminogen activator, tissue type",Chr16: 69.265176,10.461,27.0,Chr16: 69.230460,-0.351,Chr16,69.265176,Chr16,69.23046,69.265176,69.23046,0.034716000000003,True,cis,False,False,False,cis,False,0.0468540829986613,0.0457924472197442,0.3324262855764419,Tier_2_Validate,Adipose,promoter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,True,False,False,False,False,,tissue_specific,,,23.297051423057674
,,Prcd,,,,,,,,,,,,,,,,,,,,,,,,,,,25763.0,ENSRNOG00000090755,photoreceptor disc component,Chr10: 101.887550,4.791,24.8,Chr10: 101.964122,-0.639,Chr10,101.88755,Chr10,101.964122,101.88755,101.964122,0.0765719999999987,True,cis,False,False,False,cis,False,0.0308483290488431,0.0617913832199546,0.3324238992940792,Tier_2_Validate,Liver,promoter,right_only,False,True,False,False,False,,tissue_specific,,,23.29695597176317
,,Abcg3l1,,,,,,,,,,,,,,,,,,,,,,,,,,,89.0,ENSRNOG00000069481_2,"ATP-binding cassette, subfamily G (WHITE), member 3-like 1",Chr14: 5.177264,4.318,22.9,Chr14: 5.131747,-0.702,Chr14,5.177264,Chr14,5.131747,5.177264,5.131747,0.0455170000000002,True,cis,False,False,False,cis,False,0.018637532133676,0.0736961451247165,0.3323167870404374,Tier_2_Validate,Liver,promoter,right_only,False,True,False,False,False,,tissue_specific,,,23.292671481617496
25023.0,ENSRNOG00000028015,Pf4,platelet factor 4,Chr14: 17.299219,7.98,42.9,Chr14: 17.530689,-0.472,Chr14,17.299219,Chr14,17.530689,17.299219,17.530689,0.231469999999998,True,cis,False,False,False,cis,False,0.1532797858099062,0.0817722271781147,0.3822682045458073,Tier_2_Validate,Adipose,proximal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,True,False,False,False,False,,tissue_specific,,,23.290728181832293
,,E2f2,,,,,,,,,,,,,,,,,,,,,,,,,,,4553.0,ENSRNOG00000047741,E2F transcription factor 2,Chr5: 148.399192,5.531,26.8,Chr5: 148.448833,-0.56,Chr5,148.399192,Chr5,148.448833,148.399192,148.448833,0.0496410000000082,True,cis,False,False,False,cis,False,0.0437017994858611,0.0468631897203325,0.3316977462221678,Tier_2_Validate,Liver,promoter,right_only,False,True,False,False,False,,tissue_specific,,,23.26790984888671
11641.0,ENSRNOG00000066982,LOC103693502,zinc finger protein 431-like,Chr9: 113.729582,6.629,43.7,Chr9: 113.311047,0.445,Chr9,113.729582,Chr9,113.311047,113.729582,113.311047,0.4185349999999914,True,cis,False,False,True,cis,False,0.1586345381526104,0.0737436812369907,0.3813323767863604,Tier_2_Validate,Adipose,proximal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,True,False,False,False,False,,tissue_specific,,,23.253295071454417
,,Cyp4a8,,,,,,,,,,,,,,,,,,,,,,,,,,,3807.0,ENSRNOG00000008842,"cytochrome P450, family 4, subfamily a, polypeptide 8",Chr5: 128.733475,9.488,20.7,Chr5: 128.754736,-0.761,Chr5,128.733475,Chr5,128.754736,128.733475,128.754736,0.0212610000000097,True,cis,False,False,False,cis,False,0.0044987146529562,0.0848450491307634,0.3312703173243019,Tier_2_Validate,Liver,promoter,right_only,False,True,False,False,False,,tissue_specific,,,23.250812692972076
,,Slc4a1,,,,,,,,,,,,,,,,,,,,,,,,,,,28803.0,ENSRNOG00000020951,solute carrier family 4 member 1 (Diego blood group),Chr10: 87.323131,5.863,21.9,Chr10: 87.304756,-0.72,Chr10,87.323131,Chr10,87.304756,87.323131,87.304756,0.018375000000006,True,cis,False,False,False,cis,False,0.012210796915167,0.0770975056689342,0.3312579059044355,Tier_2_Validate,Liver,promoter,right_only,False,True,False,False,False,,tissue_specific,,,23.25031623617742
31978.0,ENSRNOG00000027784,Tsku,"tsukushi, small leucine rich proteoglycan",Chr1: 152.671681,8.409,38.3,Chr1: 152.301954,0.548,Chr1,152.671681,Chr1,152.301954,152.671681,152.301954,0.3697270000000117,True,cis,False,False,False,cis,False,0.1224899598393574,0.1043710972346119,0.3794013699758892,Tier_2_Validate,Adipose,proximal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,True,False,False,False,False,,tissue_specific,,,23.17605479903557
